datetime,wtr_0,wtr_1,wtr_2,wtr_3,wtr_4,wtr_5,wtr_6,wtr_7,wtr_8,wtr_9,wtr_10,wtr_11,wtr_12,wtr_13,wtr_14,wtr_15,wtr_16,wtr_17,wtr_18
2012-07-24,NA,26.12214688662081,25.369999885559103,25.32999992370606,25.2442855834961,24.654999732971184,24.4850001335144,23.95,23.060000101725233,22.193333307902034,20.9400005340576,20.0533326466878,19.530000141688756,19.15714291163853,18.80428559439523,18.634999275207498,18.3766663869222,18.2900009155273,NA
2012-07-25,24.1100006103516,26.112452740939162,25.422500133514376,25.3285713195801,25.115714481898713,24.891427993774414,24.5599994659424,24.07800025939942,23.3633337020874,22.109999656677225,21.3233337402344,20.414999961853,19.67249965667725,19.18999989827473,18.944999694824247,18.6499996185303,NA,18.2999992370605,18.106667200724267
2012-07-26,25.2099990844727,25.216646856420198,25.052499294280977,25.020000457763686,24.9814281463623,24.89833291371665,24.69600028991698,24.142499923706076,23.390000025431334,22.18249940872195,21.335000356038417,20.24000024795535,19.71714265005927,19.389999934605186,18.9379997253418,18.7399997711182,18.51999950408935,18.431667009989432,18.3099994659424
2012-07-27,NA,25.163101341150988,24.765714645385756,24.748333295186367,24.725713729858384,24.670000076293928,24.519999980926524,23.997143064226428,23.310000101725265,22.283333142598465,21.2600002288818,20.368571417672314,19.7349999745687,19.391249895095836,19.136666615804018,18.74599990844726,18.6299991607666,18.4599998474121,18.1299991607666
2012-07-28,NA,24.80959524033387,24.5,24.49571418762207,24.4799995422363,24.45428521292554,24.003999710083,24.0300006866455,23.49200019836426,22.58000087738035,21.690000057220473,20.37600021362304,19.928571701049815,19.638571058000828,19.2671432495117,NA,18.8299999237061,18.702499389648448,18.4099998474121
2012-07-29,NA,25.417692257807804,24.4049997329712,24.292857578822503,24.23714256286623,24.19142886570524,24.12799949645996,23.982499599456823,23.7799997329712,22.80333328247073,21.5300006866455,20.813999938964862,20.2028568812779,19.715714590890084,19.425000190734867,19.076666514078767,19.003333409627267,18.896666208903,18.4400005340576
2012-07-30,25.1700000762939,25.14339088571483,24.545000076293903,24.479999542236314,24.291249513626074,24.31799964904784,24.1325001716614,23.98799972534182,23.785000483194967,22.876666386922235,21.924999237060547,21.045000076293952,20.238571711948943,19.874285834176202,19.595000267028833,19.2699998219808,NA,18.916666666666664,18.55000019073485
2012-07-31,24.9899997711182,24.9687499659402,24.668333371480283,24.6471424102783,24.62428556169783,24.475714002336787,24.23166624704995,23.943333307902034,23.68000030517575,22.944999694824247,22.1499996185303,20.797999954223638,20.441428865705227,19.957142966134228,19.64999989100863,19.279999732971174,19.2299995422363,NA,18.8575005531311
2012-08-01,25.36499977111815,25.421263694763184,24.536666870117166,24.502857208251942,24.46285629272464,24.427143096923828,24.30999946594237,24.164999485015876,23.70166651407878,22.9599990844727,21.7999992370605,21.261666933695466,20.52857181004117,20.06571442740303,19.64500013987225,19.4050006866455,19.2249994277954,19.0499992370605,NA
2012-08-02,NA,24.832545482751097,24.615000724792502,24.56285667419433,24.501428604125973,24.448572158813512,24.3733336130778,23.9400005340576,23.63200073242188,22.9799995422363,22.099999904632575,21.245714187622056,20.682856968470986,20.138571602957573,19.846000289917,19.52999973297115,19.414999961853,NA,18.9375
2012-08-03,NA,25.27568173408508,24.5900001525879,24.559999465942386,24.4871425628662,24.422857284545884,24.15833377838132,24.10000010899136,23.73799972534182,22.97999954223635,21.36999988555905,21.41750001907345,20.857143129621242,20.355714253016856,20.00666681925455,19.710000514984152,19.6700000762939,19.51500034332275,19.2900009155273
2012-08-04,25.3100004196167,25.272415739766664,24.61200065612796,24.543750047683726,24.531428745814715,24.401666323343914,24.268000411987302,24.03500032424925,23.646666208903,23.065000216166183,22.1800003051758,21.468333244323716,20.850000381469716,20.5185718536377,20.272500038146976,19.9050006866455,NA,19.6000003814697,19.19799995422364
2012-08-05,24.5200004577637,24.515297719410476,24.561428070068374,24.528572082519528,24.454285212925527,24.38499959309895,23.5799999237061,NA,23.8099994659424,22.9799995422363,22.450000286102323,21.497142519269673,21.100000108991356,20.738571166992184,20.423333485921198,20.03999964396157,19.9500007629395,NA,19.6233336130778
2012-08-06,NA,24.01849415790604,23.82499980926515,23.819999694824244,23.788571766444587,23.774286270141616,23.744285583496115,23.7299995422363,23.3799991607666,23.0900001525879,22.5,21.68600006103516,21.235714503696972,20.778571810041157,20.394999821980797,20.2000001271566,NA,19.893332799275697,19.5050001144409
2012-08-07,23.9300003051758,24.049585771278515,23.704285212925527,23.634999593098932,23.607143402099616,23.575714111328114,23.574999809265133,23.55599937438964,NA,23.103333791097,22.929999828338623,21.9399995803833,21.30285726274763,20.82428550720213,20.445714133126383,20.295000076293952,20.096666971842467,NA,19.3799991607666
2012-08-08,20.684999942779537,24.693836368104947,23.85000010899136,23.775000572204576,23.717142105102557,23.68285751342774,23.62249994277955,23.5,23.3899993896484,23.1900005340576,NA,21.99599990844728,21.234285899571013,20.89625000953675,20.7066666285197,20.38000011444095,20.0699996948242,20.0533326466878,19.98499965667725
2012-08-09,23.6000003814697,23.64181278741847,23.6583334604899,23.67285728454587,23.6599998474121,23.62714304242814,23.5400005340576,23.47399978637696,23.420000076293967,NA,22.67749977111815,22.066666603088382,21.542857033865772,21.108571188790457,20.838333129882816,20.480000495910602,20.2700004577637,20.1700000762939,19.9599990844727
2012-08-10,NA,23.12250017036091,23.1499996185303,23.1349999109904,23.1499996185303,23.14857101440431,23.139999389648416,23.1399993896484,23.1299991607666,23.0400009155273,NA,22.420000076293956,21.647142955235072,21.178750276565562,20.913333257039383,20.640000343322747,20.434999465942397,20.3450002670288,19.70499992370605
2012-08-11,NA,23.151675359116805,22.7399997711182,22.7249994277954,22.697143282209144,22.6900005340576,22.67166678110755,22.663333257039366,22.643332799275697,22.634999275207498,22.295000076293952,22.449999618530278,21.915713991437656,21.298571450369685,20.98571423121863,20.55999946594236,20.5499992370605,20.4899997711182,19.937999725341818
2012-08-12,NA,23.31166667938233,22.618333816528335,22.581428527832074,22.5699996948242,22.551666259765632,22.543333689371735,22.5,22.4749994277954,22.4500007629395,22.416666666666632,22.3257143838065,21.932857513427727,21.581428800310402,21.25,20.8799991607666,20.605000019073476,20.510000228881832,NA
2012-08-13,NA,23.11000011422042,22.593333562215168,22.532857622419073,22.488571166992198,22.45857129778184,22.4500007629395,NA,22.422500133514397,22.399999618530273,22.39500045776365,22.239999771118182,22.116249799728386,21.6866668065389,21.256666819254548,21.05000019073485,NA,20.6233336130778,20.25
2012-08-14,NA,23.17463283215539,22.729999814714713,22.617143358503085,22.563750028610237,22.5366671880086,22.485999679565438,22.4500007629395,22.4099998474121,22.30499935150145,22.32499980926515,22.23285675048827,22.085714340209986,21.831428527832045,21.309999942779548,21.104999542236325,20.94500064849855,20.8099994659424,20.340000152587848
2012-08-15,23.4599990844727,23.4318821738748,22.71285683768137,22.65714263916017,22.598571504865387,22.5366671880086,22.533334096272768,22.477499485015876,22.42400016784668,22.36499977111815,22.2999992370605,22.128749847412113,22.08571406773156,21.865714481898713,21.594999313354474,21.350000381469748,21.06142861502513,21.0400009155273,20.704999923706097
2012-08-16,NA,23.32994495643365,22.702499866485624,22.584285736083988,22.534286499023416,22.481666247049965,22.4525003433228,22.4300003051758,22.4400005340576,22.326666514078767,22.313333193461084,22.250000000000014,22.142856870378772,21.809999465942386,21.6549997329712,21.37999992370606,21.25,21.10500049591065,20.7149991989136
2012-08-17,NA,22.604831449101486,22.600000381469734,22.58800010681152,22.5799999237061,22.57499980926515,22.5699996948242,22.533334096272768,22.5,NA,22.3400001525879,22.162727355957035,21.9650001525879,21.864545822143555,NA,21.4200000762939,21.32499980926515,NA,20.8700008392334
2012-08-18,NA,22.60239772908172,22.2159996032715,22.146666208903,22.1100006103516,22.0900001525879,22.068749666213975,22.05833276112875,22.057499408721924,22.0499992370605,21.986666679382317,21.96199913024906,21.9528574262347,21.94714355468753,21.785714558192645,21.281249999999975,21.2850008010864,21.1200008392334,20.673332850138333
2012-08-19,NA,22.193513385669597,22.045000076293903,22.01833375295005,22,21.957142421177497,21.9500007629395,21.96399955749514,21.953333536783898,21.95200042724608,21.93800048828124,21.9099998474121,21.89999961853027,21.834285736083974,21.755714416503913,21.63599967956544,21.2600002288818,21.153333028157533,NA
2012-08-20,NA,22.479651184969168,21.917142868042,21.865000406901068,21.8500003814697,21.829999923706087,21.8099994659424,21.802499294280977,21.7900009155273,21.7800006866455,21.7633336385091,21.7600002288818,21.7600002288818,21.731428146362287,21.701428277151955,21.654285703386556,21.4800000190735,21.3033326466878,20.8400001525879
2012-08-21,NA,22.075515007250235,21.876666704813616,21.80000038146974,21.71199913024906,21.700000490461115,21.684286117553714,21.680000305175785,21.6599998474121,21.6700000762939,21.665714263915998,21.6499996185303,21.651666323343914,21.649999618530284,21.612857001168386,21.521667162577316,21.49599990844728,21.411999893188458,20.94199981689452
2012-08-22,22.64142853873116,22.31751502065947,21.81199951171876,21.765000025431316,21.715713500976584,21.68285724094937,21.6499996185303,21.6399993896484,21.63666598002113,21.61200065612794,21.597500324249253,21.59250020980835,21.5799999237061,21.532857622419073,21.495714187622085,21.4866663614909,21.4749994277954,21.4300003051758,21.3450002670288
2012-08-23,22.3099994659424,22.5155682888898,21.9099998474121,21.741666475931815,21.711427688598672,21.681428909301772,21.690000534057617,21.69500064849855,21.7000007629395,21.64571380615234,21.615000724792502,21.6000003814697,21.572000122070342,21.558570861816413,21.532857622419073,21.4879997253418,21.4400005340576,21.4300003051758,21.3500003814697
2012-08-24,22.1399993896484,22.12651653504103,22.0300006866455,21.9699993133545,21.86857169015067,21.861428669520787,21.77714238848003,21.7866671880086,21.66499996185305,21.6299991607666,21.577500343322775,21.578333218892435,21.5433336893717,21.531429290771474,21.481428146362287,21.437499284744298,21.4500007629395,21.4300003051758,21.2099990844727
2012-08-25,22.5,22.643439493361555,22.1999994913737,21.832856859479644,21.814999818801876,21.781429290771474,21.788571493966217,21.74833329518635,21.68599967956544,21.6599998474121,21.596000289916983,21.56249952316285,21.5400009155273,21.5200004577637,21.51285743713377,21.479999542236314,21.4599990844727,21.3899993896484,NA
2012-08-26,NA,23.05636367264326,22.753333409627267,22.192500114440925,22.050000190734835,21.947143009730755,21.86857196262906,21.765714645385742,21.691429138183587,21.6599998474121,21.6499996185303,21.595714841570203,21.552499294280977,21.510000228881818,21.48571395874024,21.4500007629395,21.432500362396247,21.3500003814697,NA
2012-08-27,22.8799991607666,22.97738855204005,22.6066675186157,22.363333702087434,22.244285583496087,22.084285736083988,21.990000043596527,21.84199981689452,21.733332951863634,21.7066663106283,21.6599998474121,21.619999567667634,21.54999987284342,21.520000457763672,21.488571166992212,21.440000261579257,21.3799991607666,21.3299999237061,21.184999465942397
2012-08-28,20.86899986267091,23.231830135669586,22.77999973297115,22.45999972025553,22.341428756713874,22.210000446864544,22.028749704360987,21.89500013987223,21.7800006866455,21.75,21.661999893188458,21.6100006103516,21.569999694824226,21.51000022888183,21.4899997711182,21.418750524520874,21.4266668955485,21.353333791097,21.2099990844727
2012-08-29,NA,23.771746014791823,22.9066670735677,22.350000381469734,22.426666895548482,22.305713653564442,22.161428451538086,22.022857121058873,21.88999938964842,21.78000020980835,21.7066663106283,21.62599983215332,21.55999946594238,21.488571166992212,21.464285169328985,21.361428941999172,21.315999603271482,21.2999992370605,21.11499977111815
2012-08-30,NA,23.850632240032322,23.01000022888184,22.566666285196934,22.498333295186367,22.391427993774414,22.2428572518485,22.09333356221515,21.9300003051758,21.8400001525879,21.72599945068358,21.666666666666632,21.561666170756034,21.521667162577334,21.461427961077042,21.379999433244972,21.3500003814697,NA,NA
2012-08-31,22.84666697184243,23.377157813624336,23.26599960327148,22.9599998474121,22.6271424974714,22.43285751342774,22.261428833007788,22.151666323343882,22.03800086975094,21.882499694824226,21.7199993133545,21.615714754377116,21.5599994659424,21.484285899571,21.425714492797827,21.331428527832074,21.328571319580114,21.2399997711182,21.10000038146975
2012-09-01,NA,23.746969714309227,NA,22.828333218892435,22.804285321916844,22.547142573765342,22.32999992370605,22.25,22.075000762939453,21.8700008392334,21.749999682108566,21.618000030517578,21.591666857401552,21.531428745814715,21.40285682678224,21.335000356038417,21.292500495910602,21.256666819254534,21.112857818603544
2012-09-02,NA,23.337794729379507,23.180000305175785,22.715000152587898,22.643749952316274,22.548571722848074,22.412856783185685,22.338333447774268,22.162500381469727,21.9800001780192,21.821666399637852,21.682857513427727,21.62000007629394,21.54142897469653,21.484285354614258,21.3271427154541,21.3199996948242,21.253333409627267,21.07999992370605
2012-09-03,23.384999275207498,23.30153841850085,23.15800018310546,22.555713926042817,22.520000185285287,22.467142377580927,22.3862497806549,22.38666598002113,22.2133337656657,22.12999954223632,21.904999732971174,21.735000610351552,21.686667124430333,21.5528572627476,21.451428277151926,21.387142181396456,21.375,21.307499885559075,21.108571188790457
2012-09-04,23.1800003051758,23.326589617426,23.0566660563151,22.643332799275733,22.533750057220427,22.520000457763672,22.441666603088365,22.396666208903,22.20799980163574,22.210000038147,22.072500228881825,21.808000564575202,21.6399998664856,21.527500152587912,21.482856750488285,21.36857169015067,21.335000038147,21.29000053405758,21.10000010899136
2012-09-05,23.3699998855591,23.49987000304382,23.422499656677225,22.63399925231932,22.615715026855487,22.534285681588287,22.471666018168133,22.4350004196167,22.322499752044678,22.2379997253418,22,21.8199996948242,21.695000171661373,21.64571380615234,21.538571221487842,21.401999664306658,21.356666564941403,21.29599990844722,NA
2012-09-06,22.9899997711182,23.004539602681213,22.94199981689452,NA,22.618570872715512,22.62285695757184,22.56142834254673,22.481999588012698,22.336666742960634,22.14399986267092,22.0824999809265,21.848333358764666,21.710000038147,21.531817869706583,21.505000114440925,21.407142911638513,21.2900009155273,21.2900009155273,21.192500591278097
2012-09-07,22.6100006103516,22.63993587249364,22.49199981689454,22.461428233555427,22.441428865705213,22.39142853873117,22.365000724792502,22.321428843906943,22.335000038147,22.17000007629395,22,21.901428222656257,21.697499752044674,21.625714438302172,21.46199951171878,21.368334134419765,21.33199996948246,21.2700004577637,NA
2012-09-08,NA,22.26503042741255,22.29000043869015,22.251428604125973,22.221427917480472,22.197143554687543,22.2000007629395,22.1700000762939,22.1599998474121,22.1599998474121,22.016666412353533,22.07857131958007,21.784285409109927,21.64428520202637,21.515000025431316,21.424999713897723,21.322499752044678,21.27750062942505,21.0950002670288
2012-09-09,21.4300003051758,21.785301553197634,21.804999669392867,21.801427841186488,21.797143118722058,21.795000076293903,21.7900009155273,21.762857437133757,21.767500400543227,21.76166693369545,21.7550001144409,21.73714256286623,21.686000442504888,21.6500000953674,21.598000335693342,21.4228572845459,21.33000087738035,21.06999969482425,NA
2012-09-10,NA,21.88327574455874,21.569999694824233,21.52285766601563,21.4599990844727,21.451667149861667,21.446000671386738,21.4566663106283,21.4500007629395,21.4500007629395,21.43750047683715,21.4400005340576,21.4200000762939,21.4200000762939,21.392857142857128,21.3974995613098,21.336000061035183,21.25,21.1549997329712
2012-09-11,NA,21.773231657539924,21.443333307902034,21.389999389648413,21.348571777343743,21.33500003814702,21.2999992370605,21.2800006866455,21.2850008010864,21.2900009155273,21.2933336893717,21.2850008010864,21.27500057220459,21.272857666015614,21.25,NA,21.1900005340576,21.171250104904175,21.1271424974714
2012-09-12,NA,21.541282152518246,NA,21.2199993133545,21.171428680419886,21.1599998474121,21.163999938964817,21.156666437784832,21.1499996185303,21.1499996185303,NA,21.152499675750747,21.15166632334393,21.138570785522443,21.129999705723343,21.086666742960634,21.05222235785589,NA,21.0050001144409
2012-09-13,NA,20.98424244504987,21.030000368754084,21.025000333786025,21.022857666015643,21.02142906188966,21.022000503540042,21.02000045776367,21.028333663940433,21.02000045776367,NA,21.01500034332275,21.008571624755827,21.008571624755827,21.005714416503885,20.9899997711182,20.9949998855591,21,20.94000053405765
2012-09-14,NA,20.68967233459807,20.668333371480266,20.6599998474121,20.655714035034183,20.65124964714051,20.648332913716647,20.6499996185303,20.651999664306658,NA,20.6399993896484,20.6100006103516,20.60714340209963,20.608572006225614,20.60142898559569,20.603333791097,20.59500026702885,20.572499752044678,20.5699996948242
2012-09-15,NA,20.850132506414756,20.52142906188966,20.48999977111817,20.4200000762939,20.404285430908214,20.3999996185303,20.393332799275697,20.399999618530277,20.38333257039387,20.3700008392334,20.3600006103516,20.355714797973643,20.352857589721673,20.35142898559569,20.3500003814697,20.3500003814697,20.3400001525879,20.307499408721924
2012-09-16,NA,20.741194827001795,20.4483331044515,20.32999992370608,20.270000457763686,20.244285583496115,20.24874997138979,20.2399997711182,20.2399997711182,20.2399997711182,20.23499965667725,20.223332722981766,20.2199993133545,20.214284896850614,20.202857153756312,20.1700000762939,20.14499950408935,20.12200050354004,20.091666857401535
2012-09-17,20.1599998474121,20.541543112860783,20.2633336385091,20.239999771118185,20.224285125732415,20.197143282209158,20.161999893188458,20.1499996185303,20.1499996185303,20.1549997329712,NA,20.14499950408935,20.13857078552243,20.13624954223631,20.137142181396456,20.100000381469734,20.0900001525879,20.0499992370605,20.001666704813633
2012-09-18,13.527142524719233,20.05303017780033,20.106667200724303,20.10250043869018,20.10600051879884,20.10250043869018,20.098571777343743,20.09714317321776,20.10142898559569,20.1000003814697,20.1000003814697,20.0900001525879,20.0799999237061,20.084285736084016,20.07999992370608,20.0799999237061,20.0799999237061,20.0799999237061,20.056666692097966
2012-09-19,NA,19.600239451060038,19.645999526977537,19.63666598002113,19.63142776489257,19.621429170880997,19.6299991607666,19.6200008392334,19.62200050354004,19.6266663869222,19.615000724792502,19.60500049591065,19.6100006103516,19.6075005531311,19.591666857401517,19.5350008010864,19.5400009155273,19.5416673024495,19.5350008010864
2012-09-20,19.0499992370605,19.048306095144117,19.0900001525879,19.0900001525879,19.07999992370608,19.069999694824226,19.07499980926515,19.06214237213136,19.0599994659424,19.0599994659424,19.0516662597656,19.03400077819822,19.020000457763686,19.006250143051126,19.0050001144409,18.983332951863616,18.95833333333335,18.884999593098968,NA
2012-09-21,NA,18.60050020217896,18.6299991607666,NA,NA,NA,18.61187565326694,NA,18.6000003814697,18.6000003814697,NA,18.59400024414062,18.5799999237061,18.579499912261994,18.5799999237061,NA,NA,18.567499637603753,18.5799999237061
2012-09-22,18.332777791553077,18.316666502701615,18.295000076293903,18.288334210713668,18.2750005722046,18.2700004577637,18.2700004577637,18.2633336385091,18.26500034332275,18.268571853637685,18.26833375295005,18.25600013732908,18.2399997711182,18.22999954223636,18.22249937057495,18.20799980163578,18.201250076293974,18.176666895548482,NA
2012-09-23,NA,17.958031938431137,18.0200004577637,NA,NA,NA,NA,NA,17.9599990844727,NA,NA,NA,NA,NA,17.9300003051758,NA,NA,NA,NA
2012-09-24,NA,17.56360772289807,17.526667277018234,17.521667162577316,17.523750543594375,17.51714324951173,17.51500034332275,17.51500034332275,17.5133336385091,17.4899997711182,17.5,17.496666590372733,17.5,17.491666475931833,17.4899997711182,17.4899997711182,17.443333307902034,17.4200000762939,17.42500019073485
2012-09-25,17.2800006866455,17.220558711460672,17.1557137625558,17.1399993896484,17.13666598002113,17.134999275207498,17.14999961853025,17.132221645779065,17.134999275207498,17.12999954223632,17.132856369018544,17.133332888285317,17.12599983215332,17.1299991607666,17.1299991607666,17.13249921798705,17.13666598002113,17.1399993896484,NA
2012-09-26,NA,17.307417143259617,17.108571188790442,17.0485709054129,17.0350008010864,17.004285812377915,17.002857208251942,16.9899997711182,16.986249923706076,16.9699993133545,NA,16.94500064849855,16.9400005340576,16.918750047683687,16.898332913716633,16.8899993896484,16.8735716683524,NA,NA
2012-09-27,16.8899993896484,16.897961355318667,NA,NA,NA,16.8899993896484,NA,NA,NA,NA,16.7700004577637,NA,NA,NA,NA,NA,16.7199993133545,NA,NA
